Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
34	07-31-2018	9:11:36	1					
34	07-31-2018	9:11:36	2	分享	CC	人	1717.0	4.0
34	07-31-2018	9:11:36	3	分享	CD	人	829.0	2.0
34	07-31-2018	9:11:36	4	分享	CD	人	881.0	2.0
34	07-31-2018	9:11:36	5	独占	DD	人	345.0	2.0
34	07-31-2018	9:11:36	6	独占	DC	人	1390.0	4.0
34	07-31-2018	9:11:36	7	分享	CD	人	984.0	2.0
34	07-31-2018	9:11:36	8	独占	DD	人	448.0	2.0
34	07-31-2018	9:11:36	9	独占	DC	人	1466.0	4.0
34	07-31-2018	9:11:36	10	分享	CC	人	963.0	4.0
34	07-31-2018	9:11:36	11	分享	CC	人	2244.0	4.0
34	07-31-2018	9:11:36	12					
34	07-31-2018	9:11:36	13					
34	07-31-2018	9:11:36	14	分享	CC	电脑	1705.0	4.0
34	07-31-2018	9:11:36	15	分享	CD	电脑	510.0	2.0
34	07-31-2018	9:11:36	16	独占	DC	电脑	386.0	4.0
34	07-31-2018	9:11:36	17	分享	CC	电脑	315.0	4.0
34	07-31-2018	9:11:36	18	分享	CC	电脑	749.0	4.0
34	07-31-2018	9:11:36	19	分享	CC	电脑	629.0	4.0
34	07-31-2018	9:11:36	20	分享	CD	电脑	570.0	2.0
34	07-31-2018	9:11:36	21	独占	DD	电脑	376.0	2.0
34	07-31-2018	9:11:36	22	独占	DC	电脑	339.0	4.0
34	07-31-2018	9:11:36	23	分享	CD	电脑	318.0	2.0
34	07-31-2018	9:11:36	24					
34	07-31-2018	9:11:36	25					
34	07-31-2018	9:11:36	26	分享	CD	人	1309.0	2.0
34	07-31-2018	9:11:36	27	独占	DC	人	343.0	4.0
34	07-31-2018	9:11:36	28	分享	CC	人	301.0	4.0
34	07-31-2018	9:11:36	29	分享	CC	人	297.0	4.0
34	07-31-2018	9:11:36	30	分享	CD	人	521.0	2.0
34	07-31-2018	9:11:36	31	独占	DC	人	340.0	4.0
34	07-31-2018	9:11:36	32	分享	CD	人	248.0	2.0
34	07-31-2018	9:11:36	33	独占	DC	人	215.0	4.0
34	07-31-2018	9:11:36	34	分享	CD	人	4941.0	2.0
34	07-31-2018	9:11:36	35	独占	DD	人	426.0	2.0
34	07-31-2018	9:11:36	36					
34	07-31-2018	9:11:36	37					
34	07-31-2018	9:11:36	38	分享	CC	电脑	601.0	4.0
34	07-31-2018	9:11:36	39	分享	CC	电脑	565.0	4.0
34	07-31-2018	9:11:36	40	分享	CD	电脑	417.0	2.0
34	07-31-2018	9:11:36	41	独占	DC	电脑	1046.0	4.0
34	07-31-2018	9:11:36	42	独占	DD	电脑	731.0	3.0
34	07-31-2018	9:11:36	43	分享	CD	电脑	4.0	2.0
34	07-31-2018	9:11:36	44	独占	DD	电脑	352.0	2.0
34	07-31-2018	9:11:36	45	独占	DD	电脑	367.0	2.0
34	07-31-2018	9:11:36	46	分享	CC	电脑	1701.0	4.0
34	07-31-2018	9:11:36	47	分享	CD	电脑	659.0	2.0
34	10-01-2020	15:59:59	1					
34	10-01-2020	15:59:59	2	独占	DC	人	2996.0	5.0
34	10-01-2020	15:59:59	3	独占	DD	人	4256.0	3.0
34	10-01-2020	15:59:59	4	分享	CD	人	2302.0	3.0
34	10-01-2020	15:59:59	5	分享	CC	人	1261.0	3.0
34	10-01-2020	15:59:59	6	分享	CD	人	887.0	3.0
34	10-01-2020	15:59:59	7	分享	CC	人	1359.0	3.0
34	10-01-2020	15:59:59	8	独占	DC	人	815.0	3.0
34	10-01-2020	15:59:59	9	独占	DD	人	1085.0	3.0
34	10-01-2020	15:59:59	10	分享	CD	人	1100.0	3.0
34	10-01-2020	15:59:59	11	分享	CC	人	321.0	3.0
34	10-01-2020	15:59:59	12					
34	10-01-2020	15:59:59	13					
34	10-01-2020	15:59:59	14	独占	DC	电脑	980.0	3.0
34	10-01-2020	15:59:59	15	独占	DC	电脑	987.0	3.0
34	10-01-2020	15:59:59	16	独占	DD	电脑	469.0	3.0
34	10-01-2020	15:59:59	17	独占	DC	电脑	1025.0	3.0
34	10-01-2020	15:59:59	18	分享	CD	电脑	295.0	3.0
34	10-01-2020	15:59:59	19	分享	CD	电脑	224.0	3.0
34	10-01-2020	15:59:59	20	分享	CD	电脑	422.0	3.0
34	10-01-2020	15:59:59	21	独占	DC	电脑	241.0	3.0
34	10-01-2020	15:59:59	22	独占	DD	电脑	221.0	3.0
34	10-01-2020	15:59:59	23	独占	DD	电脑	340.0	3.0
34	10-01-2020	15:59:59	24					
34	10-01-2020	15:59:59	25					
34	10-01-2020	15:59:59	26	分享	CD	人	865.0	3.0
34	10-01-2020	15:59:59	27	分享	CD	人	304.0	3.0
34	10-01-2020	15:59:59	28	独占	DC	人	238.0	3.0
34	10-01-2020	15:59:59	29	独占	DD	人	459.0	3.0
34	10-01-2020	15:59:59	30	独占	DD	人	1105.0	3.0
34	10-01-2020	15:59:59	31	分享	CD	人	199.0	3.0
34	10-01-2020	15:59:59	32	分享	CC	人	315.0	3.0
34	10-01-2020	15:59:59	33	分享	CC	人	296.0	3.0
34	10-01-2020	15:59:59	34	分享	CC	人	403.0	3.0
34	10-01-2020	15:59:59	35	分享	CC	人	1166.0	3.0
34	10-01-2020	15:59:59	36					
34	10-01-2020	15:59:59	37					
34	10-01-2020	15:59:59	38	独占	DD	电脑	2297.0	3.0
34	10-01-2020	15:59:59	39	分享	CC	电脑	466.0	3.0
34	10-01-2020	15:59:59	40	分享	CC	电脑	277.0	3.0
34	10-01-2020	15:59:59	41	分享	CC	电脑	264.0	3.0
34	10-01-2020	15:59:59	42	分享	CD	电脑	494.0	3.0
34	10-01-2020	15:59:59	43	独占	DC	电脑	1178.0	3.0
34	10-01-2020	15:59:59	44	分享	CC	电脑	222.0	3.0
34	10-01-2020	15:59:59	45	分享	CC	电脑	407.0	3.0
34	10-01-2020	15:59:59	46	独占	DD	电脑	219.0	3.0
34	10-01-2020	15:59:59	47	独占	DD	电脑	376.0	3.0
